[DHCP IP: (192.168.1.7)] to MAC address 18:56:80:6C:52:5A, Saturday, November 14,2020 19:28:04     
[DHCP IP: (192.168.1.7)] to MAC address 18:56:80:6C:52:5A, Saturday, November 14,2020 19:28:03     
[DHCP IP: (192.168.1.7)] to MAC address 18:56:80:6C:52:5A, Saturday, November 14,2020 19:28:02     
[DHCP IP¼G@: (192.168.1.7)] to MAC address 18:56:80:6C:52:5A, Saturday, November 14,2020 19:27:34     
[DHCP IP: (192.168.1.7)] to MAC address 18:56:80:6C:52:5A, Saturday, November 14,2020 19:27:32     
[DHCP IP: (192.168.1.7)] to MAC address 18:56:80:6C:52:5A, Saturday, November 14,2020 19:27:31     
[DHCP IP: (192.168.1.7)] to MAC address 18:56:80:6C:52:5A, Saturday, November 14,2020 19:27:30     
[DHCP IP: (192.168.1.7)] to MAC address 18:56:80:6C:52:5A, Saturday, November 14,2020 19:26:31     
[DHCP IP: (192.168.1.7)] to MAC address 18:56:80:6C:52:5A, Saturday, November 14,2020 19:26:29     
[DHCP IP: (192.168.1.7)] to MAC address 18:56:80:6C:52:5A, Saturday, November 14,2020 19:26:28     
[DHCP IP: (192.168.1.7)] to MAC address 18:56:80:6C:52:5A, Saturday, November 14,2020 19:26:27     
[DHCP IP: (192.168.1.7)] to MAC address 18:56:80:6C:52:5A, Saturday, November 14,2020 19:24:24     
[DHCP IP: (192.168.1.7)] to MAC address 18:56:80:6C:52:5A, Saturday, November 14,2020 19:24:22     
[DHCP IP: (192.168.1.7)] to MAC address 18:56:80:6C:52:5A, Saturday, November 14,2020 19:24:21     
[DoS attack: RST Scan] from source: 157.240.2.25:443, Saturday, November 14,2020 19:24:21     
[DHCP IP: (192.168.1.7)] to MAC address 18:56:80:6C:52:5A, Saturday, November 14,2020 19:24:20     
[DoS attack: RST Scan] from source: 216.155.194.49:993, Saturday, November 14,2020 19:20:37     
[DHCP IP: (192.168.1.7)] to MAC address 18:56:80:6C:52:5A, Saturday, November 14,2020 19:20:11     
[DHCP IP: (192.168.1.7)] to MAC address 18:56:80:6C:52:5A, Saturday, November 14,2020 19:20:09     
[DHCP IP: (192.168.1.7)] to MAC address 18:56:80:6C:52:5A, Saturday, November 14,2020 19:20:08     
[DHCP IP: (192.168.1.7)] to MAC address 18:56:80:6C:52:5A, Saturday, November 14,2020 19:20:07     
[DoS attack: RST Scan] from source: 50.31.142.95:443, Saturday, November 14,2020 19:17:21     
[DoS attack: RST Scan] from source: 172.224.1.209:443, Saturday, November 14,2020 19:17:01     
[DHCP IP: (192.168.1.7)] to MAC address 18:56:80:6C:52:5A, Saturday, November 14,2020 19:11:45     
[DHCP IP: (192.168.1.7)] to MAC address 18:56:80:6C:52:5A, Saturday, November 14,2020 19:11:43     
[DHCP IP: (192.168.1.7)] to MAC address 18:56:80:6C:52:5A, Saturday, November 14,2020 19:11:42     
[DHCP IP: (192.168.1.7)] to MAC address 18:56:80:6C:52:5A, Saturday, November 14,2020 19:11:41     
[DHCP IP: (192.168.1.23)] to MAC address 56:B1:2E:72:AB:79, Saturday, November 14,2020 19:03:36     
[DHCP IP: (192.168.1.7)] to MAC address 18:56:80:6C:52:5A, Saturday, November 14,2020 18:54:52     
[DHCP IP: (192.168.1.7)] to MAC address 18:56:80:6C:52:5A, Saturday, November 14,2020 18:54:50     
[DHCP IP: (192.168.1.7)] to MAC address 18:56:80:6C:52:5A, Saturday, November 14,2020 18:54:49     
[DHCP IP: (192.168.1.7)] to MAC address 18:56:80:6C:52:5A, Saturday, November 14,2020 18:54:48     
[DHCP IP: (192.168.1.30)] to MAC address 1E:DC:DC:43:96:2B, Saturday, November 14,2020 18:54:14     
[DHCP IP: (192.168.1.12)] to MAC address CC:46:4E:CB:54:8C, Saturday, November 14,2020 18:51:53     
[DoS attack: RST Scan] from source: 184.31.197.39:443, Saturday, November 14,2020 18:42:01     
[DoS attack: RST Scan] from source: 142.250.112.109:993, Saturday, November 14,2020 18:26:07     
[DoS attack: RST Scan] from source: 157.240.2.21:443, Saturday, November 14,2020 18:25:09     
[DHCP IP: (192.168.1.7)] to MAC address 18:56:80:6C:52:5A, Saturday, November 14,2020 18:21:07     
[DHCP IP: (192.168.1.7)] to MAC address 18:56:80:6C:52:5A, Saturday, November 14,2020 18:21:05     
[DHCP IP: (192.168.1.7)] to MAC address 18:56:80:6C:52:5A, Saturday, November 14,2020 18:21:04     
[DHCP IP: (192.168.1.7)] to MAC address 18:56:80:6C:52:5A, Saturday, November 14,2020 18:21:03     
[DoS attack: RST Scan] from source: 34.224.114.176:443, Saturday, November 14,2020 18:19:59     
[DoS attack: RST Scan] from source: 157.240.18.15:443, Saturday, November 14,2020 17:58:56     
[DoS attack: RST Scan] from source: 17.253.144.10:443, Saturday, November 14,2020 17:46:29     
¼G@
[DoS attack: RST Scan] from source: 184.31.197.39:443, Saturday, November 14,2020 17:42:43     
[DHCP IP: (192.168.1.7)] to MAC address 18:56:80:6C:52:5A, Saturday, November 14,2020 17:13:36     
[DHCP IP: (192.168.1.7)] to MAC address 18:56:80:6C:52:5A, Saturday, November 14,2020 17:13:34     
[DHCP IP: (192.168.1.7)] to MAC address 18:56:80:6C:52:5A, Saturday, November 14,2020 17:13:33     
[DHCP IP: (192.168.1.7)] to MAC address 18:56:80:6C:52:5A, Saturday, November 14,2020 17:13:32     
[DoS attack: RST Scan] from source: 3.224.239.102:443, Saturday, November 14,2020 17:08:14     
[DoS attack: RST Scan] from source: 184.28.247.210:443, Saturday, November 14,2020 16:59:50     
[DHCP IP: (192.168.1.4)] to MAC address F0:81:73:DA:3F:2F, Saturday, November 14,2020 16:41:05     
[DoS attack: RST Scan] from source: 23.38.132.174:443, Saturday, November 14,2020 16:39:29     
[DoS attack: RST Scan] from source: 157.240.18.19:443, Saturday, November 14,2020 16:39:08     
[DoS attack: TCP Port Scan] from source: 89.248.172.208:40674, Saturday, November 14,2020 16:37:54     
[DoS attack: RST Scan] from source: 38.134.110.153:443, Saturday, November 14,2020 16:33:53     
[DoS attack: RST Scan] from source: 141.226.224.32:443, Saturday, November 14,2020 16:31:20     
[DoS attack: RST Scan] from source: 146.88.138.85:443, Saturday, November 14,2020 16:29:11     
[DoS attack: RST Scan] from source: 74.119.119.149:443, Saturday, November 14,2020 16:27:42     
[DHCP IP: (192.168.1.6)] to MAC address B0:B9:8A:5E:DF:F1, Saturday, November 14,2020 16:08:31     
[DoS attack: RST Scan] from source: 69.175.41.44:443, Saturday, November 14,2020 16:04:28     
[DHCP IP: (192.168.1.16)] to MAC address 0C:96:E6:02:D1:1F, Saturday, November 14,2020 16:03:45     
[DoS attack: RST Scan] from source: 173.222.110.74:443, Saturday, November 14,2020 15:55:36     
[DHCP IP: (192.168.1.25)] to MAC address E6:BA:77:29:11:D9, Saturday, November 14,2020 15:55:13     
[DHCP IP: (192.168.1.24)] to MAC address A6:DC:5B:42:7A:9D, Saturday, November 14,2020 15:55:13     
[DHCP IP: (192.168.1.24)] to MAC address A6:DC:5B:42:7A:9D, Saturday, November 14,2020 15:52:10     
[DoS attack: RST Scan] from source: 184.31.197.39:443, Saturday, November 14,2020 15:50:21     
[DoS attack: RST Scan] from source: 17.253.144.12:443, Saturday, November 14,2020 15:49:47     
[DoS attack: RST Scan] from source: 104.91.200.181:443, Saturday, November 14,2020 15:38:25     
[DHCP IP: (192.168.1.29)] to MAC address A6:E5:CA:F8:7A:DE, Saturday, November 14,2020 15:33:35     
[DoS attack: RST Scan] from source: 104.91.200.181:443, Saturday, November 14,2020 15:28:18     
[DoS attack: RST Scan] from source: 17.248.131.136:443, Saturday, November 14,2020 15:19:52     
[DHCP IP: (192.168.1.7)] to MAC address 18:56:80:6C:52:5A, Saturday, November 14,2020 14:58:34     
[DHCP IP: (192.168.1.7)] to MAC address 18:56:80:6C:52:5A, Saturday, November 14,2020 14:58:32     
[DHCP IP: (192.168.1.7)] to MAC address 18:56:80:6C:52:5A, Saturday, November 14,2020 14:58:31     
[DHCP IP: (192.168.1.7)] to MAC address 18:56:80:6C:52:5A, Saturday, November 14,2020 14:58:30     
[DoS attack: RST Scan] from source: 104.91.200.181:443, Saturday, November 14,2020 14:54:25     
[DoS attack: RST Scan] from source: 17.253.144.10:443, Saturday, November 14,2020 14:45:59     
[DHCP IP: (192.168.1.2)] to MAC address B0:7E:11:E7:9D:B4, Saturday, November 14,2020 14:40:51     
[DHCP IP: (192.168.1.3)] to MAC address F8:36:9B:81:2E:F3, Saturday, November 14,2020 14:40:46     
[DHCP IP: (192.168.1.25)] to MAC address E6:BA:77:29:11:D9, Saturday, November 14,2020 14:34:40     
[DHCP IP: (192.168.1.25)] to MAC address E6:BA:77:29:11:D9, Saturday, November 14,2020 14:34:39     
[DHCP IP: (192.168.1.25)] to MAC address E6:BA:77:29:11:D9, Saturday, November 14,2020 14:34:36     
[DHCP IP: (192.168.1.24)] to MAC address A6:DC:5B:42:7A:9D, Saturday, November 14,2020 14:34:35     
[DHCP IP: (192.168.1.23)] to MAC address 56:B1:2E:72:AB:79, Saturday, November 14,2020 14:33:55     
[DHC¼G@P IP: (192.168.1.10)] to MAC address F8:36:9B:83:36:A2, Saturday, November 14,2020 13:52:54     
[DHCP IP: (192.168.1.10)] to MAC address F8:36:9B:83:36:A2, Saturday, November 14,2020 13:52:54     
[DoS attack: RST Scan] from source: 104.91.200.181:443, Saturday, November 14,2020 13:40:44     
[DHCP IP: (192.168.1.8)] to MAC address 48:BA:4E:A5:90:E4, Saturday, November 14,2020 12:46:55     
[DHCP IP: (192.168.1.8)] to MAC address 48:BA:4E:A5:90:E4, Saturday, November 14,2020 12:45:28     
[DHCP IP: (192.168.1.8)] to MAC address 48:BA:4E:A5:90:E4, Saturday, November 14,2020 12:44:03     
[DHCP IP: (192.168.1.8)] to MAC address 48:BA:4E:A5:90:E4, Saturday, November 14,2020 12:41:14     
[DoS attack: RST Scan] from source: 104.91.200.181:443, Saturday, November 14,2020 12:40:07     
[DoS attack: RST Scan] from source: 17.253.144.12:443, Saturday, November 14,2020 12:39:31     
[DHCP IP: (192.168.1.8)] to MAC address 48:BA:4E:A5:90:E4, Saturday, November 14,2020 12:35:37     
[Time synchronized with NTP server time-b.netgear.com] Saturday, November 14,2020 12:29:29     
[Internet connected] IP address: 24.107.206.67, Saturday, November 14,2020 12:29:22     
[DHCP IP: (192.168.1.15)] to MAC address C0:D2:F3:7E:03:F0, Saturday, November 14,2020 12:25:07     
[DHCP IP: (192.168.1.8)] to MAC address 48:BA:4E:A5:90:E4, Saturday, November 14,2020 12:24:22     
[DoS attack: RST Scan] from source: 184.31.197.39:443, Saturday, November 14,2020 12:23:18     
[DoS attack: RST Scan] from source: 23.34.248.197:443, Saturday, November 14,2020 12:12:12     
[DoS attack: RST Scan] from source: 50.116.194.23:443, Saturday, November 14,2020 12:11:30     
[DoS attack: RST Scan] from source: 104.244.37.20:443, Saturday, November 14,2020 12:10:20     
[DoS attack: RST Scan] from source: 23.33.170.192:443, Saturday, November 14,2020 12:03:58     
[DHCP IP: (192.168.1.8)] to MAC address 48:BA:4E:A5:90:E4, Saturday, November 14,2020 12:01:52     
[DoS attack: RST Scan] from source: 74.119.119.135:443, Saturday, November 14,2020 12:01:45     
[DoS attack: RST Scan] from source: 23.60.128.23:443, Saturday, November 14,2020 11:51:51     
[DoS attack: RST Scan] from source: 64.74.236.95:443, Saturday, November 14,2020 11:51:09     
[DHCP IP: (192.168.1.16)] to MAC address 0C:96:E6:02:D1:1F, Saturday, November 14,2020 11:49:11     
[DHCP IP: (192.168.1.20)] to MAC address 00:19:86:80:1C:F4, Saturday, November 14,2020 11:48:22     
[DHCP IP: (192.168.1.20)] to MAC address 00:19:86:80:1C:F4, Saturday, November 14,2020 11:42:37     
[DoS attack: RST Scan] from source: 17.253.144.10:443, Saturday, November 14,2020 11:28:42     
[DoS attack: RST Scan] from source: 104.91.200.181:443, Saturday, November 14,2020 11:27:18     
[DHCP IP: (192.168.1.8)] to MAC address 48:BA:4E:A5:90:E4, Saturday, November 14,2020 11:16:52     
[DHCP IP: (192.168.1.25)] to MAC address E6:BA:77:29:11:D9, Saturday, November 14,2020 10:57:31     
[DHCP IP: (192.168.1.24)] to MAC address A6:DC:5B:42:7A:9D, Saturday, November 14,2020 10:57:30     
[DoS attack: RST Scan] from source: 74.119.119.135:443, Saturday, November 14,2020 10:56:22     
[DoS attack: RST Scan] from source: 104.91.200.181:443, Saturday, November 14,2020 10:45:34     
[DoS attack: RST Scan] from source: 104.91.200.181:443, Saturday, November 14,2020 10:38:31     
[DHCP IP: (192.168.1.7)] to MAC address 18:56:80:6C:52:5A, Saturday, November 14,2020 10:28:30     
[DHCP IP: (192.168.1.7)] to MAC address 18:56:80:6C:52:5A, Saturday, November 14,2020 10:28:28     
[DHCP IP: (192.168.1.7)] to MAC address 18:56:80:6C:52:5A, Saturday, November 14,2020 10:28:27     
[DHCP IP: (192.168.1.7)] to MAC address 18:56:80:6C:52:5A, Saturday, November 14,2020 10:28:26     
[DoS attack: RST Scan] from source: 104.91.200.181:443, Saturday, November 14,2020 10:20:14     
[DoS attack: RST Scan] from source: 64.74.236.191:443, Saturday, November 14,2020 10:03:06     
[DHCP IP: (192.168.1.26)] to MAC address 1A:B9:BB:0F:2D:1A, Saturday, November 14,2020 10:02:54     
[DoS attack: RST Scan] from sou¼G@rce: 74.119.119.131:443, Saturday, November 14,2020 10:02:02     
[DoS attack: RST Scan] from source: 18.144.106.164:443, Saturday, November 14,2020 10:00:45     
[DoS attack: RST Scan] from source: 104.91.200.181:443, Saturday, November 14,2020 09:58:53     
[DoS attack: RST Scan] from source: 17.248.185.112:443, Saturday, November 14,2020 09:58:32     
[DoS attack: RST Scan] from source: 104.91.200.181:443, Saturday, November 14,2020 09:56:20     
[DoS attack: RST Scan] from source: 18.144.106.164:443, Saturday, November 14,2020 09:50:56     
[DHCP IP: (192.168.1.8)] to MAC address 48:BA:4E:A5:90:E4, Saturday, November 14,2020 09:46:52     
[DHCP IP: (192.168.1.8)] to MAC address 48:BA:4E:A5:90:E4, Saturday, November 14,2020 09:45:49     
[DHCP IP: (192.168.1.8)] to MAC address 48:BA:4E:A5:90:E4, Saturday, November 14,2020 09:44:45     
[DHCP IP: (192.168.1.8)] to MAC address 48:BA:4E:A5:90:E4, Saturday, November 14,2020 09:42:39     
[DHCP IP: (192.168.1.8)] to MAC address 48:BA:4E:A5:90:E4, Saturday, November 14,2020 09:38:26     
[DoS attack: RST Scan] from source: 104.91.200.181:443, Saturday, November 14,2020 09:37:57     
[DHCP IP: (192.168.1.16)] to MAC address 0C:96:E6:02:D1:1F, Saturday, November 14,2020 09:35:03     
[DHCP IP: (192.168.1.8)] to MAC address 48:BA:4E:A5:90:E4, Saturday, November 14,2020 09:29:59     
[DHCP IP: (192.168.1.8)] to MAC address 48:BA:4E:A5:90:E4, Saturday, November 14,2020 09:13:07     
[DoS attack: RST Scan] from source: 185.210.84.21:80, Saturday, November 14,2020 09:11:35     
[Time synchronized with NTP server time-b.netgear.com] Saturday, November 14,2020 08:49:39     
[DHCP IP: (192.168.1.16)] to MAC address 0C:96:E6:02:D1:1F, Saturday, November 14,2020 08:49:36     
[Internet connected] IP address: 24.107.206.67, Saturday, November 14,2020 08:49:26     
[DHCP IP: (192.168.1.5)] to MAC address A8:10:87:4F:0B:56, Saturday, November 14,2020 08:48:26     
[DHCP IP: (192.168.1.16)] to MAC address 0C:96:E6:02:D1:1F, Saturday, November 14,2020 08:48:26     
[DHCP IP: (192.168.1.5)] to MAC address A8:10:87:4F:0B:56, Saturday, November 14,2020 08:48:24     
[DHCP IP: (192.168.1.16)] to MAC address 0C:96:E6:02:D1:1F, Saturday, November 14,2020 08:48:03     
[DHCP IP: (192.168.1.8)] to MAC address 48:BA:4E:A5:90:E4, Saturday, November 14,2020 08:39:21     
[DoS attack: RST Scan] from source: 104.91.200.181:443, Saturday, November 14,2020 08:27:51     
[DoS attack: RST Scan] from source: 168.90.211.56:7286, Saturday, November 14,2020 08:20:23     
[DHCP IP: (192.168.1.20)] to MAC address 00:19:86:80:1C:F4, Saturday, November 14,2020 08:18:37     
[DoS attack: RST Scan] from source: 23.200.225.237:443, Saturday, November 14,2020 08:17:00     
[DoS attack: RST Scan] from source: 104.91.200.181:443, Saturday, November 14,2020 08:11:22     
[DHCP IP: (192.168.1.25)] to MAC address E6:BA:77:29:11:D9, Saturday, November 14,2020 08:05:03     
[DHCP IP: (192.168.1.24)] to MAC address A6:DC:5B:42:7A:9D, Saturday, November 14,2020 08:05:01     
[DoS attack: RST Scan] from source: 23.192.101.221:443, Saturday, November 14,2020 07:42:34     
[DoS attack: RST Scan] from source: 161.69.122.115:8080, Saturday, November 14,2020 07:41:19     
[DHCP IP: (192.168.1.29)] to MAC address A6:E5:CA:F8:7A:DE, Saturday, November 14,2020 07:40:18     
[DHCP IP: (192.168.1.21)] to MAC address 52:A5:93:9D:99:D5, Saturday, November 14,2020 07:39:29     
[DHCP IP: (192.168.1.2)] to MAC address B0:7E:11:E7:9D:B4, Saturday, November 14,2020 07:34:10     
[DHCP IP: (192.168.1.3)] to MAC address F8:36:9B:81:2E:F3, Saturday, November 14,2020 07:34:08     
[DHCP IP: (192.168.1.8)] to MAC address 48:BA:4E:A5:90:E4, Saturday, November 14,2020 07:31:51     
[DHCP IP: (192.168.1.3)] to MAC address F8:36:9B:81:2E:F3, Saturday, November 14,2020 07:25:14     
[DHCP IP: (192.168.1.25)] to MAC address E6:BA:77:29:11:D9, Saturday, November 14,2020 07:24:42     
[DHCP IP: (192.168.1.25)] to MAC address E6:BA:77:29:11:D9, Saturday, November 14,2020 07:24:41     
[DHCP IP: (192.168.1.16)] to MAC ¼G@address 0C:96:E6:02:D1:1F, Saturday, November 14,2020 07:23:16     
[DHCP IP: (192.168.1.16)] to MAC address 0C:96:E6:02:D1:1F, Saturday, November 14,2020 07:23:14     
[DoS attack: RST Scan] from source: 104.91.200.181:443, Saturday, November 14,2020 07:22:37     
[DHCP IP: (192.168.1.2)] to MAC address B0:7E:11:E7:9D:B4, Saturday, November 14,2020 07:16:02     
[DHCP IP: (192.168.1.2)] to MAC address B0:7E:11:E7:9D:B4, Saturday, November 14,2020 07:16:02     
[DHCP IP: (192.168.1.3)] to MAC address F8:36:9B:81:2E:F3, Saturday, November 14,2020 07:09:40     
[DHCP IP: (192.168.1.12)] to MAC address CC:46:4E:CB:54:8C, Saturday, November 14,2020 06:51:51     
[DHCP IP: (192.168.1.2)] to MAC address B0:7E:11:E7:9D:B4, Saturday, November 14,2020 06:36:58     
[DHCP IP: (192.168.1.15)] to MAC address C0:D2:F3:7E:03:F0, Saturday, November 14,2020 06:35:20     
[DoS attack: RST Scan] from source: 104.91.200.181:443, Saturday, November 14,2020 06:25:26     
[DoS attack: RST Scan] from source: 104.91.200.181:443, Saturday, November 14,2020 06:24:23     
[DoS attack: RST Scan] from source: 104.91.200.181:443, Saturday, November 14,2020 06:16:26     
[DoS attack: RST Scan] from source: 104.91.200.181:443, Saturday, November 14,2020 06:06:30     
[DoS attack: RST Scan] from source: 104.91.200.181:443, Saturday, November 14,2020 05:47:12     
[DoS attack: RST Scan] from source: 104.91.200.181:443, Saturday, November 14,2020 05:40:54     
[DoS attack: RST Scan] from source: 104.91.200.181:443, Saturday, November 14,2020 05:31:42     
[DoS attack: RST Scan] from source: 104.91.200.181:443, Saturday, November 14,2020 05:21:26     
[DHCP IP: (192.168.1.8)] to MAC address 48:BA:4E:A5:90:E4, Saturday, November 14,2020 05:16:51     
[DoS attack: RST Scan] from source: 104.91.200.181:443, Saturday, November 14,2020 05:07:45     
[DoS attack: RST Scan] from source: 104.114.37.128:443, Saturday, November 14,2020 05:06:14     
[DoS attack: RST Scan] from source: 104.114.37.128:443, Saturday, November 14,2020 05:01:20     
[DoS attack: RST Scan] from source: 104.122.45.9:443, Saturday, November 14,2020 04:52:12     
[DoS attack: RST Scan] from source: 104.122.45.9:443, Saturday, November 14,2020 04:50:55     
[DoS attack: RST Scan] from source: 172.217.4.37:443, Saturday, November 14,2020 04:49:01     
[DoS attack: RST Scan] from source: 74.6.106.14:995, Saturday, November 14,2020 04:45:19     
[DoS attack: RST Scan] from source: 104.122.45.9:443, Saturday, November 14,2020 04:44:15     
[DHCP IP: (192.168.1.4)] to MAC address F0:81:73:DA:3F:2F, Saturday, November 14,2020 04:41:04     
[DoS attack: RST Scan] from source: 104.122.45.9:443, Saturday, November 14,2020 04:38:12     
[DoS attack: RST Scan] from source: 104.122.45.9:443, Saturday, November 14,2020 04:34:09     
[DoS attack: RST Scan] from source: 104.122.45.9:443, Saturday, November 14,2020 04:20:06     
[DoS attack: RST Scan] from source: 104.122.45.100:443, Saturday, November 14,2020 04:13:54     
[DHCP IP: (192.168.1.6)] to MAC address B0:B9:8A:5E:DF:F1, Saturday, November 14,2020 04:08:29     
[DHCP IP: (192.168.1.6)] to MAC address B0:B9:8A:5E:DF:F1, Saturday, November 14,2020 04:08:22     
[DHCP IP: (192.168.1.6)] to MAC address B0:B9:8A:5E:DF:F1, Saturday, November 14,2020 04:08:11     
[DHCP IP: (192.168.1.6)] to MAC address B0:B9:8A:5E:DF:F1, Saturday, November 14,2020 04:07:51     
[DHCP IP: (192.168.1.6)] to MAC address B0:B9:8A:5E:DF:F1, Saturday, November 14,2020 04:07:09     
[DHCP IP: (192.168.1.6)] to MAC address B0:B9:8A:5E:DF:F1, Saturday, November 14,2020 04:05:45     
[DHCP IP: (192.168.1.6)] to MAC address B0:B9:8A:5E:DF:F1, Saturday, November 14,2020 04:02:55     
[DHCP IP: (192.168.1.6)] to MAC address B0:B9:8A:5E:DF:F1, Saturday, November 14,2020 03:57:18     
[DoS attack: RST Scan] from source: 104.122.45.9:443, Sunday, November 08,2020 00:52:09       
[DHCP IP: (192.168.1.6)] to MAC address B0:B9:8A:5E:DF:F1, Sunday, November 08,2020 00:51:58       
[DoS attack: RST Scan] from source: 17.248.131.43:443, Sunday, November 08,2020 00:48:24       
[DHCP IP: (192.168.1.8)] to MAC address 48:BA:4E:A5:90:E4, Sunday, November 08,2020 00:46:14       
[DoS attack: RST Scan] from source: 104.114.37.128:443, Sunday, November 08,2020 00:45:52       
[DHCP IP: (192.168.1.6)] to MAC address B0:B9:8A:5E:DF:F1, Sunday, November 08,2020 00:35:06       
[DoS attack: RST Scan] from source: 104.114.37.128:443, Sunday, November 08,2020 00:34:25       
[DoS attack: RST Scan] from source: 104.122.45.9:443, Sunday, November 08,2020 00:30:43       
[DoS attack: RST Scan] from source: 104.114.37.128:443, Sunday, November 08,2020 00:28:17       
[DoS attack: RST Scan] from source: 104.114.37.128:443, Sunday, November 08,2020 00:27:00       
[DoS attack: RST Scan] from source: 104.122.45.9:443, Sunday, November 08,2020 00:23:08       
[DHCP IP: (192.168.1.5)] to MAC address A8:10:87:4F:0B:56, Sunday, November 08,2020 00:22:11       
[DoS attack: RST Scan] from source: 104.122.45.9:443, Sunday, November 08,2020 00:21:12       
[DoS attack: RST Scan] from source: 104.122.45.9:443, Sunday, November 08,2020 00:10:54       
[DoS attack: RST Scan] from source: 23.45.188.204:443, Sunday, November 08,2020 00:08:13       
[DoS attack: RST Scan] from source: 17.253.144.10:443, Sunday, November 08,2020 00:02:59       
[DHCP IP: (192.168.1.6)] to MAC address B0:B9:8A:5E:DF:F1, Sunday, November 08,2020 00:01:21       
[DHCP IP: (192.168.1.23)] to MAC address 56:B1:2E:72:AB:79, Sunday, November 08,2020 00:00:22       
[DHCP IP: (192.168.1.23)] to MAC address 56:B1:2E:72:AB:79, Saturday, November 07,2020 23:59:49     
[DoS attack: RST Scan] from source: 104.122.45.9:443, Saturday, November 07,2020 23:52:10     
[DHCP IP: (192.168.1.23)] to MAC address 56:B1:2E:72:AB:79, Saturday, November 07,2020 23:52:10     
[DHCP IP: (192.168.1.23)] to MAC address 56:B1:2E:72:AB:79, Saturday, November 07,2020 23:44:50     
[DoS attack: RST Scan] from source: 104.122.45.9:443, Saturday, November 07,2020 23:40:50     
[DHCP IP: (192.168.1.3)] to MAC address F8:36:9B:81:2E:F3, Saturday, November 07,2020 23:33:15     
[DHCP IP: (192.168.1.23)] to MAC address 56:B1:2E:72:AB:79, Saturday, November 07,2020 23:29:48     
[DoS attack: RST Scan] from source: 52.45.33.138:443, Saturday, November 07,2020 23:28:56     
[DoS attack: RST Scan] from source: 74.119.119.139:443, Saturday, November 07,2020 23:28:29     
[DoS attack: RST Scan] from source: 17.253.144.12:443, Saturday, November 07,2020 23:21:40     
[DoS attack: RST Scan] from source: 52.232.222.105:443, Saturday, November 07,2020 23:14:19     
[DoS attack: RST Scan] from source: 157.240.18.35:443, Saturday, November 07,2020 23:04:25     
[DHCP IP: (192.168.1.2)] to MAC address B0:7E:11:E7:9D:B4, Saturday, November 07,2020 22:59:47     
[DHCP IP: (192.168.1.2)] to MAC address B0:7E:11:E7:9D:B4, Saturday, November 07,2020 22:59:44     
[DoS attack: RST Scan] from source: 104.122.40.197:443, Saturday, November 07,2020 22:57:26     
[DHCP IP: (192.168.1.23)] to MAC address 56:B1:2E:72:AB:79, Saturday, November 07,2020 22:54:05     
[DHCP IP: (192.168.1.6)] to MAC address B0:B9:8A:5E:DF:F1, Saturday, November 07,2020 22:53:51     
[DoS attack: RST Scan] from source: 50.31.142.95:443, Saturday, November 07,2020 22:48:12     
[DoS attack: RST Scan] from source: 104.244.37.20:443, Saturday, November 07,2020 22:37:38     
[DoS attack: RST Scan] from source: 52.7.224.186:443, Saturday, November 07,2020 22:35:16     
[DoS attack: RST Scan] from source: 50.31.142.31:443, Saturday, November 07,2020 22:30:12     
[¼G@DoS attack: RST Scan] from source: 23.200.226.23:443, Saturday, November 07,2020 22:23:22     
[DoS attack: RST Scan] from source: 104.122.40.197:443, Saturday, November 07,2020 22:15:40     
[DoS attack: RST Scan] from source: 104.122.40.197:443, Saturday, November 07,2020 22:15:17     
[DoS attack: RST Scan] from source: 104.122.40.197:443, Saturday, November 07,2020 22:11:02     
[DoS attack: RST Scan] from source: 72.21.206.140:443, Saturday, November 07,2020 22:09:59     
[DoS attack: RST Scan] from source: 23.38.115.225:443, Saturday, November 07,2020 22:09:13     
[DoS attack: RST Scan] from source: 104.122.40.197:443, Saturday, November 07,2020 22:00:01     
[DoS attack: RST Scan] from source: 104.122.45.9:443, Saturday, November 07,2020 21:52:59     
[DHCP IP: (192.168.1.2)] to MAC address B0:7E:11:E7:9D:B4, Saturday, November 07,2020 21:49:49     
[DoS attack: RST Scan] from source: 104.114.37.128:443, Saturday, November 07,2020 21:47:16     
[DoS attack: RST Scan] from source: 104.114.37.128:443, Saturday, November 07,2020 21:46:29     
[DHCP IP: (192.168.1.23)] to MAC address 56:B1:2E:72:AB:79, Saturday, November 07,2020 21:45:50     
[DHCP IP: (192.168.1.2)] to MAC address B0:7E:11:E7:9D:B4, Saturday, November 07,2020 21:44:45     
[DHCP IP: (192.168.1.2)] to MAC address B0:7E:11:E7:9D:B4, Saturday, November 07,2020 21:39:46     
[DHCP IP: (192.168.1.2)] to MAC address B0:7E:11:E7:9D:B4, Saturday, November 07,2020 21:34:48     
[DHCP IP: (192.168.1.7)] to MAC address 18:56:80:6C:52:5A, Saturday, November 07,2020 21:23:32     
[DoS attack: RST Scan] from source: 161.69.123.110:8080, Saturday, November 07,2020 21:22:45     
[DHCP IP: (192.168.1.7)] to MAC address 18:56:80:6C:52:5A, Saturday, November 07,2020 21:21:37     
[DHCP IP: (192.168.1.7)] to MAC address 18:56:80:6C:52:5A, Saturday, November 07,2020 21:19:42     
[DHCP IP: (192.168.1.7)] to MAC address 18:56:80:6C:52:5A, Saturday, November 07,2020 21:19:41     
